measure_id,measure_name,location_id,location_name,iso3,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,35461,Ehime,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.29982858085693653,0.39211458464398496,0.23404002115095202
1,Deaths,35461,Ehime,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.5837139543080456,0.6932476819435398,0.4960830491547097
1,Deaths,165,Pakistan,PAK,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.5347088307626038,2.5036398755085965,0.8987866926937069
1,Deaths,165,Pakistan,PAK,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.442872913835571,0.7576410641534365,0.2422623747073847
1,Deaths,165,Pakistan,PAK,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.014589162477747,1.5732357009483993,0.6596593013840538
1,Deaths,194,Lesotho,LSO,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.720053627865714,4.8125240212459754,1.542935613153734
1,Deaths,194,Lesotho,LSO,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.264036589381962,1.9191019409717252,0.7439771599825967
1,Deaths,194,Lesotho,LSO,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.890109657224259,2.8440826863879844,1.2824853854062415
1,Deaths,62,Russian Federation,RUS,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,27.695115810005703,32.055148694048945,24.157242670434037
1,Deaths,62,Russian Federation,RUS,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,4.937294029647639,5.619681258320812,4.31633271028542
1,Deaths,62,Russian Federation,RUS,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,15.686064050413783,17.62920554955044,13.910838573826556
1,Deaths,435,South Sudan,SSD,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,7.095307021202979,11.319168290202253,4.447710650033717
1,Deaths,435,South Sudan,SSD,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.796655982474141,5.67522909624599,2.2639423468345963
1,Deaths,435,South Sudan,SSD,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,5.40748129508031,7.64146911604015,3.8196936817138694
1,Deaths,148,Morocco,MAR,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.5958618803308267,6.459460811746704,1.8526928763516546
1,Deaths,148,Morocco,MAR,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.773267841193604,3.2729548863387836,0.9536255234697579
1,Deaths,148,Morocco,MAR,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.700651468864065,4.224993583165828,1.7336258674780798
1,Deaths,113,Guyana,GUY,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,5.658898131396553,7.128473881023598,4.397270064940221
1,Deaths,113,Guyana,GUY,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.0767980015802605,1.3969080522293955,0.7816584432342103
1,Deaths,113,Guyana,GUY,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.297470451787755,4.020518215049163,2.6806625266190935
1,Deaths,10,Cambodia,KHM,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.6517249794244824,2.7617203027934853,0.9112783647860028
1,Deaths,10,Cambodia,KHM,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.1419752781895273,0.21764268614102922,0.08824217400343107
1,Deaths,10,Cambodia,KHM,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.8499011206838005,1.37430962230113,0.5017609559784582
1,Deaths,53671,Śląskie,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,18.969116879001984,20.705717280276225,17.247705800244407
1,Deaths,53671,Śląskie,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.8358089513621083,4.435589142788222,3.2932218656641283
1,Deaths,53671,Śląskie,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,11.111525984106773,12.001517085444027,10.263811183770672
1,Deaths,35621,Elgeyo-Marakwet,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.3907709105734836,5.521413785883044,1.8722796584136783
1,Deaths,35621,Elgeyo-Marakwet,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.172539182667479,3.497725739694918,1.3123271177669773
1,Deaths,35621,Elgeyo-Marakwet,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.763067881190009,4.118208645087002,1.886109107975091
1,Deaths,90,Norway,NOR,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,9.296424961527377,10.982040605589832,7.78474574958976
1,Deaths,90,Norway,NOR,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.5396792025825436,4.4297760052696695,2.8545324251625868
1,Deaths,90,Norway,NOR,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,6.4077044423355,7.301903856289322,5.605160032026888
1,Deaths,4727,West Nusa Tenggara,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.27419977475020685,0.49176298358937215,0.15489719307426988
1,Deaths,4727,West Nusa Tenggara,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.004444453006579782,0.007682374349355369,0.002399776995915186
1,Deaths,4727,West Nusa Tenggara,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.13485279809572384,0.24063937069370278,0.07629602016389563
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.860116675264165,3.53574673903434,2.336895449267843
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.30390152824547395,0.4029743900560772,0.2212785422235922
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.5873555339871712,1.9234384066177521,1.3261959753925368
1,Deaths,200,Benin,BEN,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.3613707291941157,3.9774302471062617,1.3419680586239215
1,Deaths,200,Benin,BEN,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.5455995017749077,0.850085871615441,0.30830386656903586
1,Deaths,200,Benin,BEN,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.4121794622004518,2.1628104383605806,0.8788156571111597
1,Deaths,35513,Sicilia,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.143618455125685,1.474721352714631,0.8993213721537018
1,Deaths,35513,Sicilia,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.2562220341683496,0.31625903433783026,0.19956475067429658
1,Deaths,35513,Sicilia,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.690150049101599,0.8493012008985917,0.5665018753562929
1,Deaths,4670,Tamaulipas,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.817415533078679,2.1288651137941876,1.5279685902056974
1,Deaths,4670,Tamaulipas,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.1453331675506451,0.180683596355563,0.11747802474177585
1,Deaths,4670,Tamaulipas,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.9446564641337859,1.0952170183289607,0.8095394914906926
1,Deaths,4658,Michoacán de Ocampo,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,5.353930432424125,6.262141650389216,4.596170826795806
1,Deaths,4658,Michoacán de Ocampo,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.4161319652141276,0.4975139456548851,0.3498860473613729
1,Deaths,4658,Michoacán de Ocampo,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.742483028628854,3.185064082131407,2.377169012166692
1,Deaths,530,Delaware,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,67.13763602262725,80.894477556216,54.12374696049041
1,Deaths,530,Delaware,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,27.076211875492632,33.63450343802887,21.550416673691846
1,Deaths,530,Delaware,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,46.73841551933183,53.8474445547339,39.34191493772868
1,Deaths,25335,Jigawa,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.9950849966594568,3.5233257453993936,1.0708971459947738
1,Deaths,25335,Jigawa,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.6183943156842157,1.0191730548641582,0.34642811509920396
1,Deaths,25335,Jigawa,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.388394148403158,2.2144313267873406,0.8209436343412453
1,Deaths,218,Togo,TGO,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.397332586906346,4.051661602006292,1.2985067367596816
1,Deaths,218,Togo,TGO,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.8250287343640007,1.3579921191334285,0.5040848528154624
1,Deaths,218,Togo,TGO,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.5458151212123725,2.326072743328801,1.0087218343337367
1,Deaths,25324,Benue,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.9734176329928155,5.440139336798319,1.5358838731743407
1,Deaths,25324,Benue,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.7243044350740011,1.2033881696789155,0.4283248152555022
1,Deaths,25324,Benue,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.6454784646960712,2.7053687051548705,1.0010865995897231
1,Deaths,53564,Marinduque,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.7705236435311527,4.061481953531531,1.9003928456745156
1,Deaths,53564,Marinduque,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.35116180391608365,0.47234484727983955,0.2469257995198531
1,Deaths,53564,Marinduque,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.5239341803674498,2.177651104172658,1.0691224284008773
1,Deaths,44586,G20,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,6.836443273027704,7.579386463855659,6.22147544388646
1,Deaths,44586,G20,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.0810814074568533,2.4553944748181094,1.8303082855954338
1,Deaths,44586,G20,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,4.454683828799603,4.862097746605752,4.087319696269235
1,Deaths,96,Southern Latin America,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.485982859233463,2.6765408169690823,2.3167346466332526
1,Deaths,96,Southern Latin America,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.3414468384171939,0.3780110447583356,0.3063261297175076
1,Deaths,96,Southern Latin America,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.3349245782225059,1.4247663772218881,1.260259770956976
1,Deaths,95078,Brazil North,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,5.395425200738478,5.862471741518449,4.90237538288586
1,Deaths,95078,Brazil North,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.6805888892566445,0.8004715134385882,0.5830789074132764
1,Deaths,95078,Brazil North,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.001951521466335,3.2420629610121754,2.763771278619123
1,Deaths,4721,West Java,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.4580760421257391,0.7182203467589879,0.27416007447704477
1,Deaths,4721,West Java,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.30685575584312363,0.5484685781842439,0.15504120580384897
1,Deaths,4721,West Java,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.3809003772039256,0.5584784239190086,0.2581477395989296
1,Deaths,53558,Batangas,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.5156487845601103,2.1855798471811974,1.032188926524279
1,Deaths,53558,Batangas,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.12128410183397688,0.1735627541935686,0.08121800575207176
1,Deaths,53558,Batangas,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.7811826004421611,1.0946554245908595,0.5504277137440132
1,Deaths,35502,Emilia-Romagna,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.8146657932257435,2.2981175321004264,1.3939544636837964
1,Deaths,35502,Emilia-Romagna,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.44343065402466664,0.5549034922822079,0.33768274425191297
1,Deaths,35502,Emilia-Romagna,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.1257625311647927,1.3918615658233284,0.8989315036775551
1,Deaths,80,France,FRA,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,8.52691017231542,9.683154528658237,7.368976339227039
1,Deaths,80,France,FRA,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.4969822108236133,2.8034779459236607,2.1829153988098557
1,Deaths,80,France,FRA,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,5.391283678281675,6.023690705900016,4.854617979135256
1,Deaths,478,World Bank Regions,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,6.18502855111717,6.890737745126627,5.622516654229034
1,Deaths,478,World Bank Regions,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.7291926448336734,1.9959029578835088,1.5321507014767166
1,Deaths,478,World Bank Regions,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.9368427144396283,4.289205312732831,3.6198852182518753
1,Deaths,44893,Yazd,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,4.318807289891937,6.674706359862761,2.745839983027707
1,Deaths,44893,Yazd,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.774567339332347,1.3525517353177434,0.3542674313797511
1,Deaths,44893,Yazd,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.5949547283251317,3.7391217558117966,1.7995734026822974
1,Deaths,183,Mauritius,MUS,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,14.43384952538263,16.473190839692545,12.4547727441235
1,Deaths,183,Mauritius,MUS,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.8828740325624161,1.0674440497350224,0.7208981039118082
1,Deaths,183,Mauritius,MUS,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,7.520035562639145,8.527997131834196,6.519736866229042
1,Deaths,213,Niger,NER,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.0956768043447807,3.5160324825400817,1.127786454121272
1,Deaths,213,Niger,NER,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.7660473184076065,1.3482852129426113,0.4182612665369348
1,Deaths,213,Niger,NER,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.4369829762500497,2.229656705381544,0.8780882523416432
1,Deaths,525,Arizona,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,57.0699929518214,69.01114351598044,46.623327435473996
1,Deaths,525,Arizona,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,20.5203049250313,25.499067281195423,16.790761014904934
1,Deaths,525,Arizona,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,39.12741974278187,45.57189980353482,33.26529670472781
1,Deaths,53581,Southern Leyte,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.7462964369958454,4.074855094751289,1.8205950877692783
1,Deaths,53581,Southern Leyte,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.19477701043556453,0.2682275970118033,0.1343651360178656
1,Deaths,53581,Southern Leyte,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.450087191866726,2.105492722110027,1.0285491279830563
1,Deaths,45,Bulgaria,BGR,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.8815419194380474,4.5112550305684875,3.327808087596266
1,Deaths,45,Bulgaria,BGR,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.7213080534437256,0.8663572117972599,0.5839545326330806
1,Deaths,45,Bulgaria,BGR,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.278250032059858,2.576503668010734,1.9927278186942734
1,Deaths,4710,North Sumatra,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.5115863951251928,0.9311984898128197,0.27901657113050177
1,Deaths,4710,North Sumatra,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.14672259535706542,0.24811156420557057,0.07864221681648206
1,Deaths,4710,North Sumatra,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.34094748843523215,0.5758484389946616,0.21237587859577242
1,Deaths,53548,Bataan,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.2767642100016785,1.8762673031542048,0.8955829455502656
1,Deaths,53548,Bataan,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.14458746938495123,0.19440290357835607,0.09906973142454899
1,Deaths,53548,Bataan,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.6894117875109602,0.9739048056488648,0.4916210897707596
1,Deaths,4626,South West England,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,11.569087752279417,14.229327736611056,9.233723807612192
1,Deaths,4626,South West England,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,4.16689452323734,5.28348936920117,3.3035198775378216
1,Deaths,4626,South West England,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,7.797459035570721,9.297216295735625,6.484149663113776
1,Deaths,4849,Delhi,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.5552465895563485,2.3727957267963977,1.071837588212431
1,Deaths,4849,Delhi,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.3910751350476915,0.5947939356602979,0.24754085636354775
1,Deaths,4849,Delhi,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.9378356235010278,1.3206940797775728,0.67037131217283
1,Deaths,195,Namibia,NAM,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.8674522255770656,4.699014273872626,1.7333661386158188
1,Deaths,195,Namibia,NAM,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.1405527911119515,1.7155824257631132,0.708915150343124
1,Deaths,195,Namibia,NAM,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.9184334156608314,2.8224922196874838,1.3095995090262722
1,Deaths,4869,Sikkim,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.707725581608029,2.75500104797845,1.025995235983931
1,Deaths,4869,Sikkim,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.27455100860353904,0.41514639876710624,0.17272556579216203
1,Deaths,4869,Sikkim,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.0268849781090474,1.584378023857936,0.6834859871595296
1,Deaths,98,Chile,CHL,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.4251885910049245,3.7269479108839203,3.162052196148247
1,Deaths,98,Chile,CHL,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.476450858739504,0.5798565623087087,0.38390859521588594
1,Deaths,98,Chile,CHL,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.8708185034918694,2.0250560685146755,1.7210594957669174
1,Deaths,35633,Kisumu,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.110953784453015,5.584223868031303,1.7593282715467837
1,Deaths,35633,Kisumu,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.7381610382382897,2.755022265310228,0.992444929880162
1,Deaths,35633,Kisumu,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.385949846596434,3.6459740117205253,1.561450645270636
1,Deaths,35462,Kōchi,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.3064037277774352,1.5881378368035253,1.087759984227332
1,Deaths,35462,Kōchi,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.3414321158675901,0.4537724795846263,0.2616414762509894
1,Deaths,35462,Kōchi,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.8002857552559673,0.9468330215192198,0.6849294357306007
1,Deaths,166,Sub-Saharan Africa,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.7753368016127475,5.792945161904737,2.4231731005173525
1,Deaths,166,Sub-Saharan Africa,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,1.5233057219285007,2.2369890493071525,1.0201091939051545
1,Deaths,166,Sub-Saharan Africa,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.5957765769358705,3.68064995359051,1.8827033689881516
1,Deaths,53576,Guimaras,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.9287223751819655,5.967029983235428,2.619955303766832
1,Deaths,53576,Guimaras,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,0.2406850276764617,0.34215373863545767,0.1629313112966041
1,Deaths,53576,Guimaras,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.0935642436520228,3.108465288008419,1.4019480975133107
1,Deaths,35638,Machakos,,1,Male,27,Age-standardized,973,Substance use disorders,3,Rate,2023,4.940605344969473,7.93296857666363,2.90181670938901
1,Deaths,35638,Machakos,,2,Female,27,Age-standardized,973,Substance use disorders,3,Rate,2023,2.5646339850435447,3.973725152169255,1.443952588134274
1,Deaths,35638,Machakos,,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2023,3.7648318083133443,5.482815353488377,2.3468270471904065
