measure_id,measure_name,location_id,location_name,iso3,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),162,Kingdom of Bhutan,BTN,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,644.7607126937994,932.1365260622108,412.39954104809505
2,DALYs (Disability-Adjusted Life Years),162,Kingdom of Bhutan,BTN,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.013282928181862313,0.01876832592071289,0.008731210345710408
2,DALYs (Disability-Adjusted Life Years),162,Kingdom of Bhutan,BTN,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,273.17409881896305,394.93032138918653,174.7266400716147
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,JOR,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,14769.903725259017,23530.127000891254,9541.036002974512
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,JOR,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.09890135824598745,0.1377033801059019,0.07165336492875189
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,JOR,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,1183.6031912040073,1885.6137403293772,764.5818734214474
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,SLV,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,4193.607908582415,6634.78041058746,2728.4342918255065
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,SLV,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.03502782027373554,0.05002402100876958,0.02357334006437714
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,SLV,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,733.0076296632132,1159.704189833193,476.9075212896814
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,SLV,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,27401.81858988239,39934.20279380364,17929.248788453755
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,SLV,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.016381938908664875,0.02268347808960028,0.011565477624414275
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,SLV,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,770.9821723093289,1123.5954401499503,504.4603566531314
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,SLV,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,5429.381905781758,7976.113479652764,3327.810863503948
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,SLV,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.018281853183920973,0.026154124080283243,0.011830080002033434
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,SLV,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,263.4705718536737,387.05532528777377,161.4880379467447
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,MNG,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,1512.4188855144844,2407.580590362604,949.3525897669358
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,MNG,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.046460274214424356,0.06746918942662414,0.03197595325885723
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,MNG,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,669.8604046018991,1066.333489893814,420.4745894024013
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,MNG,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,13752.83004859467,20128.740283555962,8984.771762016546
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,MNG,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.017869907734210783,0.02459359759285934,0.012601853811479997
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,MNG,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,741.7262408248171,1085.5958235728103,484.57233603279235
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,MNG,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,2594.376909669023,3863.1245947189427,1539.266040373035
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,MNG,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.013398063119761654,0.020054748818505573,0.008383856354897289
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,MNG,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,187.68118884809678,279.4643345394518,111.35285676265477
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,MCO,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,18.24591300041749,27.589263633735516,12.38548193788535
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,MCO,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.06998548111203064,0.09602142687298154,0.052669290814842507
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,MCO,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,987.398058042975,1493.0239629095456,670.2542543699794
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,MCO,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,255.63904536005344,348.1286895244132,180.15485246222735
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,MCO,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.018206758258999894,0.02376942601687873,0.013748728680825911
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,MCO,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,846.5785105088306,1152.8687530023994,596.6038030051366
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,MCO,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,33.23387618099159,48.07604391620771,21.609997749782288
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,MCO,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.05436675434185561,0.07232764489973789,0.038720334378146516
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,MCO,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,485.1323701357331,701.7912988783235,315.4525030389324
2,DALYs (Disability-Adjusted Life Years),210,Republic of Liberia,LBR,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,4673.502847435213,7135.264967630301,3042.7691378228983
2,DALYs (Disability-Adjusted Life Years),210,Republic of Liberia,LBR,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.025404855859547312,0.03690561471501961,0.016932555121734492
2,DALYs (Disability-Adjusted Life Years),210,Republic of Liberia,LBR,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,805.6573212354568,1230.036366251711,524.5378707882135
2,DALYs (Disability-Adjusted Life Years),210,Republic of Liberia,LBR,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,21654.392822123667,30230.09986882697,14662.487007717835
2,DALYs (Disability-Adjusted Life Years),210,Republic of Liberia,LBR,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.015538190835543851,0.02126074182084652,0.011090762305301802
2,DALYs (Disability-Adjusted Life Years),210,Republic of Liberia,LBR,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,864.9892042787275,1207.5475976443786,585.6960790235265
2,DALYs (Disability-Adjusted Life Years),210,Republic of Liberia,LBR,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,6881.467264435455,9937.442233998092,4255.961133645418
2,DALYs (Disability-Adjusted Life Years),210,Republic of Liberia,LBR,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.003899528976992435,0.005510487168294872,0.002443865348574245
2,DALYs (Disability-Adjusted Life Years),210,Republic of Liberia,LBR,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,259.5784595794711,374.8540606438277,160.54073828285655
2,DALYs (Disability-Adjusted Life Years),198,Republic of Zimbabwe,ZWE,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,11712.401378999555,18975.128643736432,7443.661188508487
2,DALYs (Disability-Adjusted Life Years),198,Republic of Zimbabwe,ZWE,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.029951708818437072,0.044919215896422844,0.019726663220447624
2,DALYs (Disability-Adjusted Life Years),198,Republic of Zimbabwe,ZWE,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,887.1003298661793,1437.181183808576,563.7848364365047
2,DALYs (Disability-Adjusted Life Years),198,Republic of Zimbabwe,ZWE,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,58003.60459182001,86216.29024946116,37405.067225114726
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,SGP,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,1071.2871518191648,1644.9570742197761,682.3386337395648
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,SGP,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.04199055788693802,0.06010580022217183,0.03001993410314557
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,SGP,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,420.53740822181544,645.7334837385379,267.85434705828413
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,SGP,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,15564.247729239165,22349.89970287218,10296.040800017163
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,SGP,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.014086978116456457,0.018482822071004705,0.010346340370524666
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,SGP,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,352.1714333250207,505.71003173153105,232.9679859376144
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,SGP,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,2071.61352812287,3031.744028753001,1285.4048827449499
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,SGP,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.034251955299077215,0.04820879333901954,0.02229764524868038
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,SGP,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,203.56619794137347,297.9130019603282,126.30974901615285
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,BIH,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,1111.212149150485,1785.3156937764538,686.5243401640905
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,BIH,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.0600195038683832,0.08619571152852534,0.04015809564879738
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,BIH,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,652.8581891623272,1048.9067922925803,403.3460558166488
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,BIH,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,16959.05608719327,24667.147575575265,11156.264157441263
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,BIH,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.014807429148749187,0.02044416323091001,0.010520344772912466
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,BIH,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,707.3441782639542,1028.840469791066,465.3159033361569
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,BIH,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,1449.4341892456882,2174.036130352165,902.4009455835388
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,BIH,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.02805464763721524,0.04157222064611557,0.017469249813584543
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,BIH,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,232.20995592363604,348.29648545008644,144.5712301766891
2,DALYs (Disability-Adjusted Life Years),98,Republic of Chile,CHL,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,17232.25608654656,28362.918030278484,10409.088379142027
2,DALYs (Disability-Adjusted Life Years),98,Republic of Chile,CHL,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.08595093597355402,0.12686823978312317,0.057313537989028523
2,DALYs (Disability-Adjusted Life Years),98,Republic of Chile,CHL,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,1266.1320737833523,2083.952330087533,764.8029712120245
2,DALYs (Disability-Adjusted Life Years),98,Republic of Chile,CHL,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,142163.3029419671,220003.68298859842,88886.16675309293
2,DALYs (Disability-Adjusted Life Years),98,Republic of Chile,CHL,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.03138070254247904,0.04714907389180777,0.0210122186302166
2,DALYs (Disability-Adjusted Life Years),98,Republic of Chile,CHL,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,1096.3094567850592,1696.584935750967,685.4563953720775
2,DALYs (Disability-Adjusted Life Years),98,Republic of Chile,CHL,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,29598.176219746252,47164.72825890772,17647.5983274705
2,DALYs (Disability-Adjusted Life Years),98,Republic of Chile,CHL,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.06209304225149998,0.0934013126591351,0.039802463820934206
2,DALYs (Disability-Adjusted Life Years),98,Republic of Chile,CHL,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,613.52708719984,977.6561276081118,365.80901193170075
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,JAM,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,2387.5799052395478,3717.005915425471,1503.2353749419772
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,JAM,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.051771177610450365,0.07435711424775224,0.03438535870627663
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,JAM,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,941.7734172835005,1466.1613441088216,592.9464864961283
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,JAM,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,16731.545017216347,24309.090049077586,10921.086235774976
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,JAM,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.02308244843131949,0.031102925016238153,0.016204254305225492
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,JAM,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,949.0435666050123,1378.855658420076,619.4638105289071
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,JAM,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,2942.7873900206796,4289.13753393399,1766.0537802005927
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,JAM,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.024132924239599143,0.03479272880741746,0.015442011081221934
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,JAM,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,354.6202068211109,516.8619535770039,212.8180781648442
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,FJI,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,493.3981465063372,835.2409133884565,284.14584765511813
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,FJI,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.03910611255883525,0.06074847416969567,0.024060070279427196
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,FJI,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,673.2203251152781,1139.649922162276,387.7046585866692
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,FJI,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,3445.4934648891776,5300.91169363165,2087.9211501896216
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,FJI,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.011848914640849861,0.017838376460219227,0.007370006107282794
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,FJI,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,675.8836363151637,1039.8508973496405,409.57608937879405
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,FJI,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,798.5798624222408,1297.3157104150787,455.9804589086201
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,FJI,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.01114898394389488,0.018165978649333045,0.006547353827140948
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,FJI,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,224.84861400912902,365.272971615287,128.38612520214036
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,JOR,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,77963.60869584448,112511.45264911433,50876.16708182909
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,JOR,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.04089241603046342,0.054342443227243575,0.029821891330130985
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,JOR,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,1128.7307092727617,1628.9026877319573,736.5679079759342
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,JOR,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,23096.039734707145,34250.9146976453,14212.42192033939
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,JOR,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.034980535454871974,0.048829861015683304,0.02266158524438383
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,JOR,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,457.7969675234161,678.9027497178424,281.71079245751923
2,DALYs (Disability-Adjusted Life Years),93,Kingdom of Sweden,SWE,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,6888.6344151120265,9845.893269500451,4665.761636251888
2,DALYs (Disability-Adjusted Life Years),93,Kingdom of Sweden,SWE,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.08857346977496384,0.11814663664393217,0.0679733915580282
2,DALYs (Disability-Adjusted Life Years),93,Kingdom of Sweden,SWE,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,1155.8542959670942,1652.0571926737264,782.8751398665274
2,DALYs (Disability-Adjusted Life Years),93,Kingdom of Sweden,SWE,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,75067.25430425657,102300.45642762262,52735.41727167039
2,DALYs (Disability-Adjusted Life Years),93,Kingdom of Sweden,SWE,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.027099493080799203,0.03495947432859023,0.0210121777255285
2,DALYs (Disability-Adjusted Life Years),93,Kingdom of Sweden,SWE,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,992.7767546762409,1352.9403209883287,697.4345458709237
2,DALYs (Disability-Adjusted Life Years),93,Kingdom of Sweden,SWE,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,14322.366925114222,21067.03951525971,9379.851909279676
2,DALYs (Disability-Adjusted Life Years),93,Kingdom of Sweden,SWE,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.07637522362409735,0.09773227838712314,0.05391950360327308
2,DALYs (Disability-Adjusted Life Years),93,Kingdom of Sweden,SWE,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,585.9947154292287,861.9506740910061,383.77341392563295
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,POL,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,10168.689288611447,15000.297737518289,6897.618450669543
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,POL,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.04553762763197298,0.06335475469204846,0.0337675962567442
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,POL,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,526.3472162174479,776.4388046961125,357.031488227897
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,POL,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,183939.6128193298,254402.76827196585,127430.9014365295
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,POL,3,Both,157,25+ years,567,Depressive disorders,2,Percent,2023,0.014137124741772696,0.018318397409541536,0.010784411703827842
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,POL,3,Both,157,25+ years,567,Depressive disorders,3,Rate,2023,632.2822878647046,874.4955036961396,438.0367049271255
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,POL,3,Both,158,<20 years,567,Depressive disorders,1,Number,2023,14479.144803273803,20882.701208212377,9188.008731433278
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,POL,3,Both,158,<20 years,567,Depressive disorders,2,Percent,2023,0.025004486695204286,0.033296048968635486,0.01696979859667749
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,POL,3,Both,158,<20 years,567,Depressive disorders,3,Rate,2023,181.04717761614737,261.11722523096245,114.88683008145607
2,DALYs (Disability-Adjusted Life Years),216,Republic of Senegal,SEN,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2023,14790.37060758412,23065.925289551415,9453.508017203945
2,DALYs (Disability-Adjusted Life Years),216,Republic of Senegal,SEN,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2023,0.04250785107154835,0.06419980402419229,0.028568363356252076
2,DALYs (Disability-Adjusted Life Years),216,Republic of Senegal,SEN,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2023,821.8420056154346,1281.6816295069912,525.2938006148809
2,DALYs (Disability-Adjusted Life Years),216,Republic of Senegal,SEN,3,Both,157,25+ years,567,Depressive disorders,1,Number,2023,61438.37476450787,88151.95011776283,40504.662770128125
