iso3,location_name,region_name,income_group,sex_name,year,population,suicide_rate,depression_dalys_rate,addiction_death_rate,selfharm_death_rate,risk_index,age_name,is_synthetic,generator_version,seed
AFG,Afghanistan,Eastern Mediterranean Region,LI,Female,2015,5188374.349989759,109.62245569476868,879.2045702989949,0.4428131169370036,1.6039919947508383,-0.0662342237483915,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Both,2015,10481564.343413655,117.27931280094691,927.1612696925212,0.7279563901918438,2.566957905871909,0.042973435648601205,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Male,2016,5324102.559500246,123.34247408271476,954.4837547235188,1.0046272399293052,3.5021721266307235,0.11177865630694636,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Female,2016,5218674.786044795,109.34389408323821,879.6584898597973,0.4435853057862791,1.6042458613128945,-0.0673145139877658,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Both,2016,10542777.34554504,116.41317698297384,926.107973558349,0.7269114825285075,2.562698625298399,0.03771672701998857,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Male,2017,5355195.6569277495,124.11276298664325,970.2340401674252,0.9864045033951384,3.497060956683246,0.16313867708833976,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Female,2017,5249152.178572744,109.08058444605867,879.6445549186192,0.4430112384187703,1.6048070309117226,-0.0686746678492116,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Both,2017,10604347.835500494,116.67183460905389,925.3922449692661,0.7262900514131094,3.4433488167467483,0.07336220144678599,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Male,2018,5386470.340020975,123.68055982795411,969.6974010189928,1.0037071223337826,3.495191528239025,0.14089514354494062,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Female,2018,5279807.561010659,108.30902127911044,878.8758073904736,0.44299802061275684,1.6029925207074343,-0.07315174350675059,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Both,2018,10666277.901031634,116.07164824627648,924.7407121728758,0.7261561169818748,2.558553019510888,0.03494193445435349,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Male,2019,5417927.669251754,124.97769159474585,975.5831434032362,1.0073100872322893,3.516120334865804,0.15205849045103487,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Female,2019,5310641.972830927,108.87776984926285,882.7266735357977,0.4448416201457654,1.610231134060484,-0.06747057163553695,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Both,2019,10728569.642082682,117.00823033073178,929.6191908188541,0.7287494416109512,2.5727051804671706,0.04966517379565075,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Male,2020,5449568.71128514,124.71359353119541,977.0826451713307,1.009241696562647,3.5216350363006703,0.15192749908733175,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Female,2020,5341656.459576524,109.1179713370805,884.7687133101606,0.4395393383731849,1.6147045029590739,-0.042252268413349024,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Both,2020,10791225.170861665,116.99376054510851,931.3872489000512,0.7300244303155179,2.5777044222965793,0.04465582233504495,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Male,2021,5481394.539015585,125.7458678020219,978.7331273079957,1.0328132936182908,3.5276071274082654,0.18886943746348372,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Female,2021,5372852.072896463,110.18509747418051,885.1637302338775,0.4456631357525611,1.615243020937937,-0.05905738520250637,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Both,2021,10854246.611912047,118.04328648974042,932.4162757563073,0.7310790298672423,2.580986894705453,0.05080413794597934,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Male,2022,5513406.231603302,124.94001936302757,978.7931267108722,1.0118167069711776,3.5275560213841866,0.154470688475043,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Female,2022,5404229.870581454,108.68022143115557,1167.4283081610276,0.44488941091407586,1.6131696180202548,0.02218287239177912,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Both,2022,10917636.102184756,116.89141938675095,931.8761445395145,0.7311876954229123,2.5799347517190405,0.044566447505712835,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Male,2023,5545604.874510874,124.73308521675439,976.7790210727308,1.0364230422655814,3.520389791922124,0.187193371624876,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Female,2023,5435790.916599768,109.22601390989745,885.7210697240238,0.4456607968632124,1.6167208560326984,-0.06353607871753505,All ages,1,1.0,42
AFG,Afghanistan,Eastern Mediterranean Region,LI,Both,2023,10981395.791110642,117.05708491986022,931.7053351551207,0.7299672970964951,2.578073668656858,0.04519257204546163,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2000,14259817.625564449,156.11752873242426,1108.8905160639356,4.45129268527791,20.78553130936829,0.9891543564935706,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2000,13977444.999315647,128.1950583856943,1002.5910576498776,0.7516971541129152,4.153121745844761,0.19161672995389464,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2000,28237262.624880098,142.29590591079292,1056.2722841489767,2.6131250512616138,18.02393879274209,0.6151141136290271,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2001,14456064.92710321,155.4606228039825,1112.746460543163,4.460372389420346,21.297357766956804,0.9899172365963783,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2001,14169806.215675425,128.60015189854963,1006.4160197426244,0.7460590068185986,4.169291854800758,0.23355614149251738,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2001,28625871.14277863,142.16468970579325,1060.1128923468966,2.626201682708657,12.596192479123145,0.6138120517380339,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2002,14655013.034807418,157.40305772895996,1115.2610521326071,4.470965744124515,20.89931507588694,1.0357811850682563,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2002,14364814.756890438,130.49508260303037,1015.101862912245,0.7608342789333397,5.45174864908168,0.24171430169247665,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2002,29019827.791697856,143.83666813578546,449.0485200915181,2.6344506688548837,12.635655642293242,0.2902922760728037,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2003,14856699.117870662,158.3967953919773,1120.0206184120293,4.510167633924534,21.08372246111302,1.0222098815800855,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2003,14562507.056130651,130.4683714120445,1017.7822702670203,0.7641215844670544,4.216688779701814,0.2153606573637061,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2003,29419206.174001314,144.57222552191055,1071.9035760371935,2.655874839443082,12.96780802253428,0.6230475224956559,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2004,15061160.857018609,158.03537109947865,1127.073517848082,4.51638864815727,21.12415847569397,1.054837095840555,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2004,14762920.047968734,130.31563839715292,1022.6101758700297,0.7674150006254525,4.236669445133182,0.2184163964612168,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2004,29824080.904987343,144.31410341182746,453.04358833336505,2.6606466926290206,12.76485140556638,0.3252138440378332,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2005,15268436.451548811,159.42829016025783,1135.9146982615339,4.553820430182524,21.29047220395552,1.073883296086461,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2005,14966091.175280517,132.46515450784628,1031.2894061724107,0.7732925749673518,4.272515307202622,0.21526613043016432,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2005,30234527.626829326,146.17195298950602,1084.125178677418,2.6824591418510146,12.866583540062834,0.6597117720386749,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2006,15478564.626467451,160.268704582818,1141.5543283081727,4.5735866525972035,21.398819774903764,1.085661789182845,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2006,15172058.396240374,132.16243601833185,1032.5751722706957,0.7744231131156747,4.277880720316006,0.23573632380838946,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2006,30650623.022707827,193.04349176554393,1087.6096460696217,2.693000700553846,12.92395494288282,0.7471414623492391,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2007,15691584.63972427,160.64933338765826,1145.0520712072105,4.596844945455854,21.461565137542305,1.0926312227455293,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2007,15380860.191412898,131.51997918149436,1036.2669306872833,0.7658697257542773,2.012327974371626,0.2550958556178986,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2007,31072444.831137165,146.23030305560712,458.7569251595187,2.705958570063844,12.963052308978668,0.34387668787986114,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2008,15907536.289547078,162.03011627803423,1153.9503810687124,4.622814721154562,21.636063595438007,1.111352800301744,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2008,15592535.570942186,132.9198011333429,435.4139691712475,0.7801916921551698,4.304288913701794,-0.05176349259015118,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2008,31500071.86048926,147.620510281412,1096.9174465373721,2.720716321799863,13.056835127978584,0.6822982230286286,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2009,16126459.921877192,163.75186974905083,1161.007824891732,4.6512295987825905,21.770083561711576,1.129627780303999,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2009,15807124.081840018,134.3545508435961,1050.9853619013875,0.7879549380564604,4.354124042882125,0.2615556920744153,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2009,31933584.003717206,149.20019689085075,1103.5233981972988,2.7389086417231563,13.149183599890998,0.6705391777999681,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2010,16348396.437907219,162.40150171276184,1162.4826145739034,4.6641743674764875,21.79423706768107,1.1249571700492182,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2010,16024665.815374404,135.20595035075195,1054.9263152503897,0.7917085513051578,4.370996477184554,0.26908156791777227,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2010,32373062.253281623,196.44209694606943,1109.2422464087642,2.747303788471679,13.169732975385296,0.7824502985265172,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2011,16573387.301722575,165.68876561249652,1173.3987363643796,4.700519373148002,22.00494388289891,1.1561469286798705,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2011,16245201.414559755,135.5115562917128,441.9301656857507,0.794241548856535,4.386277461074802,-0.034018856043529805,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2011,32818588.71628233,150.69153876602903,1116.5837705055653,2.784708640605549,13.283704004095975,0.6864514164890321,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2012,16801474.548048146,216.81433801842596,1175.544883135121,4.713098845209379,22.041697508560794,1.2275964781589794,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2012,16468772.081750166,135.6683073376049,1063.6210458030766,0.7983598008996885,4.40736467203874,0.27838108097160597,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2012,33270246.629798315,198.61517280878493,1120.142583655759,2.775303018276082,13.312702754482375,0.8024290743762651,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2013,17032700.79010158,165.8286968473823,1182.601516910813,4.738388554746734,22.177000367669326,1.1692265198874736,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2013,16695419.586337196,136.81171019480811,1067.8677049495777,0.8019770417731997,4.425320184377802,0.28761523995558197,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2013,33728120.37643878,151.46528845435805,1125.8082799900014,2.7898648558248342,13.389918676940018,0.7328289363211872,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2014,17267109.22755467,167.0407181074534,1187.0874796120113,4.763002159444033,22.2592482132557,1.1816599005287731,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2014,16925186.272553593,137.40959896887142,1075.6915206050205,0.8078307169671831,4.457745760954032,0.29689469370438143,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2014,34192295.500108264,152.37331413385533,1131.9464799035507,2.8051922954179918,13.447504499366373,0.7437011231506991,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2015,17504743.654604267,167.57645427440264,1192.185989171244,4.784900992843407,30.398848057969424,1.2011366662719352,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2015,17158115.067384377,136.8526363249778,1077.190057279702,0.8143173183374423,4.4974337771380215,0.30311105520949433,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2015,34662858.72198864,152.36816438943734,1516.3280734447462,2.816728252532782,13.500268905174208,0.8329558434607299,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2016,17745648.46815428,167.8551898939521,1195.0767761465652,4.796524985183096,22.407856768853375,1.196550743452588,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2016,17394249.488586873,139.25846927555816,1085.100511590276,0.8142541934765334,4.4965077772509225,0.31377038235433047,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2016,35139897.956741154,202.27824044551582,474.70982887012315,2.825300943288347,13.541739018010158,0.4848465550318156,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2017,17989868.676110335,168.49540617337928,1208.5906249305474,4.841423656135987,22.66913357070667,1.2177160558669677,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2017,17633633.65282102,140.53357902695063,1091.642983142226,0.818933198776155,4.523418997944842,0.3254599241414701,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2017,35623502.328931354,154.65430173589712,1150.7015422453285,2.85029087974287,13.687004857189569,0.7760492706628466,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2018,18237449.90578848,169.70647359091367,1208.4858514488153,4.777794862491732,22.663011819603128,1.1479110246083093,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2018,17876312.283891678,140.20717531345207,1094.592927368392,0.8223534525514576,4.53639044074089,0.3262254306093687,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2018,36113762.18968016,155.10432094357017,1152.108854029006,2.855285065234952,13.69033423706632,0.7795730650353213,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2019,18488438.41243971,171.41549225614082,1215.7961732462197,4.8760938228425115,22.804991199059113,1.242520778228366,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2019,18122330.72110427,141.435971170306,1105.442545407378,0.8281503435167008,4.580059346996526,0.340987199361145,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2019,36610769.13354398,156.57562931865257,1161.1711274659933,2.872361800576235,13.78364993228813,0.7962616566890914,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2020,18742881.087891757,172.39387105655817,1227.6048891264745,4.9189680545723515,23.03108324347404,1.263253419496513,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2020,18371734.927735485,142.41777832192938,1110.5219596244367,0.8326724837872126,4.601712098576273,0.35008216658500085,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2020,37114616.01562724,157.55570515291691,1169.6488390229656,2.8962517470337072,13.908544526749642,0.8112336493053145,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2021,19000825.46930982,173.18176891251613,1229.6741984750588,4.9306461659342355,23.06374075641443,1.2700251848515856,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2021,18624571.49962052,143.4871555309257,1118.9891672909016,0.8383898025170639,4.680011816814479,0.3637373032162222,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2021,37625396.96893034,158.48293528862885,1174.378781812192,2.9049792660427354,13.942307760881157,0.7883049283084482,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2022,19262319.748077884,172.8971637746217,1232.7463374912786,4.945034239941449,23.122872835799704,1.2728305153897193,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2022,18880887.673858516,141.95286973954,1115.8678806382384,0.8377849881151905,4.6246363251147375,0.35204863628243027,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2022,38143207.4219364,68.02005003831837,1569.3107281333473,2.911945860287451,4.753839609471687,0.26722345944957987,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Male,2023,19527412.77880221,174.71658054345588,1242.870297546685,4.9748530034697716,23.317138389479087,1.2952922077395417,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Female,2023,19140731.33763781,143.5547484901942,1122.665781176332,0.8426244575246467,4.6527434475588665,0.3656072320176799,All ages,1,1.0,42
AGO,Angola,African Region,LMI,Both,2023,38668144.11644002,159.29147367709132,1183.3690619433603,2.9293998732269344,14.078262893228576,0.8350981447572199,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Male,2000,4699139.555992926,48.75552806485779,375.52592600612564,1.8942462502746922,4.41672200135094,-0.5617928799974496,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Female,2000,4606087.287557422,42.312845651066475,340.9032815995589,0.5195191525444602,2.220361663153639,-0.7390701456227429,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Both,2000,9305226.843550349,45.56640027003108,358.3877170248751,1.2137563368982272,3.329523633943276,-0.6495451264819697,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Male,2001,4721654.458634055,49.50856430572401,382.8702096015073,1.9245108838685,4.50521478651736,-0.5494088866019212,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Female,2001,4628156.350542291,43.01292826951317,345.8297607866599,0.5248095837489924,2.2518903902407676,-0.7312065205090712,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Both,2001,9349810.809176346,46.29322446779964,364.5351874381579,1.231658740309344,3.389819210360447,-0.6393987153859604,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Male,2002,4744277.236522322,49.95756757900325,388.1763623652473,1.9409928635752316,4.570135741147726,-0.5403985277149672,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Female,2002,4650331.15263079,17.979726560481563,351.1148130074989,0.5827289099719632,2.9710218903549706,-0.5458963163145778,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Both,2002,9394608.389153112,46.446804777343495,369.8308954331619,1.2462410001108524,4.580452210710095,-0.6005256633327136,All ages,1,1.0,42
ALB,Albania,European Region,UMI,Male,2003,4767008.406518453,50.34036189811956,393.7788795817939,1.970522148475854,4.6371587600902915,-0.5324120736765291,All ages,1,1.0,42
